位;wei;;true;座位;2026-07-28T11:19:36.593770
危;wei;1;true;危险;2026-07-28T11:19:36.502635
微;wei;1;false;微信;2026-07-28T11:13:39.180551
围;wei;2;false;周围, 围巾;2026-07-28T11:13:38.872569
尾;wei;3;false;鸡尾酒;2026-07-28T11:13:40.422963
为;wei;4;true;为什么, 以为, 因为, 妈妈为我做饭, 认为;2026-07-28T11:19:36.451893
卫;wei;4;false;卫生间;2026-07-28T11:13:38.728794
喂;wei;4;false;喂;2026-07-28T11:13:38.850285
未;wei;4;true;未婚妻, 未来;2026-07-28T11:19:36.643829
文;wen;2;true;X 用中文怎么说？, 你越说中文越容易进步, 文化, 文明, 课文;2026-07-28T12:08:54.396377
闻;wen;2;true;新闻;2026-07-28T11:19:36.630847
问;wen;4;true;问, 问题;2026-07-28T11:19:36.781452
我;wo;3;true;他和我没关系, 他没有我快, 你到家就跟我说, 妈妈为我做饭, 当天，我很忙, 我(吃)饱了, 我不能跑得很快, 我习惯了, 我今天工作了一整天, 我们不都喜欢喝咖啡, 我们周末高兴高兴吧。, 我们在哪一站下车？, 我们都不喜欢喝咖啡, 我去大便, 我又是室友又是房东, 我吃饭吃得快, 我同意, 我听不清, 我和他跑得一样快, 我回来了!, 我在你身边, 我家在学校的北边, 我工作到很晚, 我很饿也很渴, 我想你, 我把苹果吃完了, 我明白了, 我有一点儿不高兴, 我汉语课后还有工作, 我没去过中国, 我没有别的意思, 我爱学习, 我爱生气, 我给你打电话, 我花190欧, 我觉得, 我说他, 我跟他们不见面了, 有一只狗在我的旁边, 碗被我洗了, 这件事和我有关系;2026-07-28T12:08:54.511875
卧;wo;4;true;卧室;2026-07-28T11:19:36.502156
屋;wu;1;true;屋;2026-07-28T11:19:36.581867
无;wu;2;true;万里无云, 无聊;2026-07-28T11:19:36.633321
五;wu;3;true;五;2026-07-28T11:19:36.440383
午;wu;3;true;上午, 下午, 中午, 午饭;2026-07-28T11:19:36.417430
舞;wu;3;false;跳舞;2026-07-28T11:13:40.196812
务;wu;4;true;服务员;2026-07-28T11:19:36.642305
物;wu;4;true;人物, 动物, 博物馆, 收（礼物）, 植物, 礼物, 购物, 食物;2026-07-28T12:08:54.517933
息;xi;;true;休息, 给X发信息;2026-07-28T12:08:54.545639
系;xi;;true;他和我没关系, 你们是什么关系 ?, 没关系, 这件事和我有关系;2026-07-28T12:08:54.429489
希;xi;1;true;希望;2026-07-28T11:19:36.585158
惜;xi;1;true;可惜;2026-07-28T11:19:36.518790
西;xi;1;true;东西, 西, 西班牙, 西红柿, 这个东西能用?;2026-07-28T12:08:54.560218
习;xi;2;true;习惯, 复习, 学习, 实习, 我习惯了, 我爱学习, 练习;2026-07-28T11:19:36.434626
喜;xi;3;true;喜欢, 我们不都喜欢喝咖啡, 我们都不喜欢喝咖啡;2026-07-28T11:19:36.537487
洗;xi;3;true;洗, 洗手间, 洗澡, 洗碗机, 洗衣机, 碗被我洗了;2026-07-28T11:19:36.663770
戏;xi;4;false;玩游戏, 马戏团;2026-07-28T11:13:40.405632
下;xia;4;false;一下, 下, 下午, 下次, 下雨, 不下, 想一想 / 想一下, 我们在哪一站下车？, 接下来, 零下四度;2026-07-28T12:08:54.503790
夏;xia;4;true;夏天;2026-07-28T11:19:36.557055
先;xian;1;true;先, 先生;2026-07-28T11:19:36.470990
险;xian;1;true;危险, 风险;2026-07-28T11:19:36.503466
鲜;xian;1;true;海鲜;2026-07-28T11:19:36.801546
咸;xian;2;true;咸;2026-07-28T11:19:36.528812
显;xian;3;true;显得;2026-07-28T11:19:36.637770
现;xian;4;true;发现, 现代, 现在, 现金;2026-07-28T12:08:54.536652
线;xian;4;true;地铁四号线, 米线, 线上;2026-07-28T11:19:36.712213
乡;xiang;1;true;家乡;2026-07-28T11:19:36.575812
相;xiang;1;true;互相, 相信, 相机, 相爱;2026-07-28T11:19:36.439845
箱;xiang;1;true;冰箱, 箱子;2026-07-28T11:19:36.484899
香;xiang;1;true;香, 香料, 香港, 香菜, 香蕉;2026-07-28T11:19:36.798415
翔;xiang;2;false;滑翔伞;2026-07-28T11:13:39.713061
响;xiang;3;true;响;2026-07-28T11:19:36.529294
想;xiang;3;true;想, 想一想 / 想一下, 我想你, 梦想;2026-07-28T12:08:54.490300
像;xiang;4;true;像;2026-07-28T11:19:36.469522
向;xiang;4;true;内向, 向, 外向, 方向;2026-07-28T11:19:36.479233
小;xiao;3;true;小, 小心, 小时, 小羚羊;2026-07-28T11:19:36.579857
校;xiao;4;true;学校, 我家在学校的北边;2026-07-28T11:19:36.569431
笑;xiao;4;true;可笑, 好笑, 开玩笑, 笑死, 笑话;2026-07-28T11:19:36.702964
些;xie;1;true;些;2026-07-28T11:19:36.440912
鞋;xie;2;false;鞋子;2026-07-28T11:13:40.365098
写;xie;3;true;写, 写完作业了;2026-07-28T11:19:36.480831
谢;xie;4;true;不用谢, 谢什么?, 谢谢;2026-07-28T12:08:54.550510
心;xin;1;true;伤心, 关心, 小心, 市中心, 开心, 开心果, 担心, 放心吧;2026-07-28T11:19:36.455926
新;xin;1;true;新, 新加坡, 新奇, 新闻;2026-07-28T11:19:36.630381
信;xin;4;true;信用卡, 微信, 相信, 给X发信息;2026-07-28T12:08:54.545639
行;xing;;true;...行吗?, 不行, 健行, 旅行, 自行车, 行李, 银行;2026-07-28T12:08:54.378423
星;xing;1;true;明星, 星期, 星期一, 星期日, 每个星期跑一次步;2026-07-28T11:19:36.636261
兴;xing;4;true;感兴趣, 我们周末高兴高兴吧。, 我有一点儿不高兴, 这个电影让人高兴, 高兴;2026-07-28T12:08:54.498188
姓;xing;4;true;姓;2026-07-28T11:19:36.568922
幸;xing;4;true;幸好, 幸福;2026-07-28T11:19:36.590116
性;xing;4;false;性格;2026-07-28T11:13:39.201447
兄;xiong;1;false;兄弟姐妹;2026-07-28T11:13:38.569564
休;xiu;1;true;休息;2026-07-28T11:19:36.453858
修;xiu;1;true;修;2026-07-28T11:19:36.466893
袖;xiu;4;true;短袖;2026-07-28T11:19:36.695977
需;xu;1;true;需, 需要;2026-07-28T11:19:36.789745
须;xu;1;true;必须;2026-07-28T11:19:36.600427
恤;xu;4;false;体恤衫;2026-07-28T11:13:38.499293
续;xu;4;true;继续;2026-07-28T11:19:36.717277
选;xuan;3;true;选择;2026-07-28T11:19:36.775019
训;xun;4;false;训练;2026-07-28T11:13:40.144945
学;xüe;2;true;大学, 学习, 学校, 学生, 学生中, 我家在学校的北边, 我爱学习, 数学;2026-07-28T11:19:36.521494
雪;xüe;3;true;滑雪, 雪;2026-07-28T11:19:36.788767
亚;ya;1;false;亚洲;2026-07-28T11:13:38.430584
鸭;ya;1;false;鸭肉;2026-07-28T11:13:40.429472
牙;ya;2;true;刷牙, 西班牙;2026-07-28T11:19:36.494113
讶;ya;4;true;惊讶;2026-07-28T11:19:36.606553
烟;yan;1;false;抽烟;2026-07-28T11:13:39.410069
严;yan;2;true;严重;2026-07-28T11:19:36.428146
岩;yan;2;false;岩石, 攀岩;2026-07-28T11:13:39.442991
盐;yan;2;true;盐;2026-07-28T11:19:36.689313
言;yan;2;true;言语;2026-07-28T11:19:36.760128
颜;yan;2;true;颜色;2026-07-28T11:36:38.215471
演;yan;3;true;表演;2026-07-28T11:19:36.752063
眼;yan;3;true;眼睛, 眼镜;2026-07-28T11:19:36.691903
厌;yan;4;true;讨厌;2026-07-28T11:19:36.757523
羊;yang;2;true;小羚羊;2026-07-28T11:19:36.719517
阳;yang;2;false;太阳, 阳光;2026-07-28T11:13:40.325323
样;yang;4;true;一样, 你觉得怎么样？, 怎么样, 我和他跑得一样快, 这样吧;2026-07-28T12:08:54.454153
幺;yao;1;false;幺;2026-07-28T11:13:39.136888
咬;yao;3;true;咬;2026-07-28T11:19:36.528290
药;yao;4;true;吃药, 药房;2026-07-28T11:19:36.741318
要;yao;4;true;要, 重要, 需要;2026-07-28T11:19:36.754534
钥;yao;4;true;钥匙;2026-07-28T11:19:36.778959
爷;ye;2;false;爷爷;2026-07-28T11:13:39.755869
也;ye;3;true;一点也不, 也, 我很饿也很渴;2026-07-28T11:19:36.434107
业;ye;4;true;专业, 作业, 写完作业了, 毕业;2026-07-28T11:19:36.420942
夜;ye;4;true;一整夜, 夜里;2026-07-28T11:19:36.407363
页;ye;4;false;页;2026-07-28T11:13:40.370559
宜;yi;;true;便宜;2026-07-28T11:19:36.462553
医;yi;1;true;医生, 医院;2026-07-28T11:19:36.501645
衣;yi;1;true;上衣, 大衣, 毛衣, 洗衣机, 衣服, 雨衣;2026-07-28T11:19:36.751516
一;yi;2;true;一下, 一会儿, 一共, 一天天, 一定, 一把刀, 一整夜, 一杯, 一样, 一步一步来吧, 一点也不, 一点儿, 一片面包, 一瓶, 一直, 一般, 一般来说, 一起, 一路顺风, 一边。。。一边。。。, 你可以再说一遍吗, 你可以说慢一点吗, 想一想 / 想一下, 我今天工作了一整天, 我们在哪一站下车？, 我和他跑得一样快, 我有一点儿不高兴, 接一个人, 星期一, 最后一个, 有一只狗在我的旁边, 每个星期跑一次步, 每年一个月, 第一, 请再说一遍, 这是一本有意思的书, 这是第一次来中国, 送一个人;2026-07-28T12:08:54.503790
姨;yi;2;false;阿姨;2026-07-28T11:13:40.329278
以;yi;3;true;不可以, 以为, 以前, 以后, 以后的事, 你可不可以, 你可以再说一遍吗, 你可以说慢一点吗, 可以, 所以, 都可以, 除了。。。以外。。。;2026-07-28T12:08:54.569995
已;yi;3;true;已经;2026-07-28T11:19:36.584191
椅;yi;3;true;椅子;2026-07-28T11:19:36.649797
义;yi;4;true;有意义;2026-07-28T11:19:36.639813
忆;yi;4;false;回忆;2026-07-28T11:13:38.862646
意;yi;4;true;不好意思, 主意, 你介意吗, 你好意思？, 意大利, 意思, 我同意, 我没有别的意思, 有意义, 有意思, 注意, 满意, 这是一本有意思的书;2026-07-28T12:08:54.437807
易;yi;4;true;你越说中文越容易进步, 容易;2026-07-28T11:19:36.576856
疫;yi;4;false;疫情;2026-07-28T11:13:39.819496
议;yi;4;false;会议;2026-07-28T11:13:38.489109
因;yin;1;true;因为;2026-07-28T11:19:36.542460
阴;yin;1;false;阴天;2026-07-28T11:13:40.327213
音;yin;1;true;声音, 音乐;2026-07-28T11:19:36.555844
银;yin;2;true;银行;2026-07-28T11:19:36.779902
饮;yin;3;true;饮料;2026-07-28T11:19:36.796380
应;ying;1;true;应该, 答应;2026-07-28T11:19:36.591163
英;ying;1;true;英国;2026-07-28T11:19:36.734629
赢;ying;2;false;赢;2026-07-28T11:13:40.175988
迎;ying;2;true;欢迎, 欢迎光临;2026-07-28T11:19:36.651719
影;ying;3;true;电影, 这个电影让人高兴;2026-07-28T11:19:36.683340
勇;yong;2;false;勇敢;2026-07-28T11:13:38.699987
泳;yong;3;true;游泳;2026-07-28T11:19:36.668537
用;yong;4;true;X 用中文怎么说？, 不用谢, 信用卡, 有用/没用, 这个东西能用?;2026-07-28T12:08:54.560218
友;you;;true;前女友, 室友, 我又是室友又是房东, 朋友;2026-07-28T11:19:36.641344
优;you;1;false;优点;2026-07-28T11:13:38.486203
油;you;2;true;加油;2026-07-28T11:19:36.498132
游;you;2;true;旅游, 游客, 游泳, 玩游戏;2026-07-28T11:19:36.632807
由;you;2;true;自由;2026-07-28T11:19:36.731474
有;you;3;true;不常常但是有时候, 从来没有, 他没有我快, 只有, 我有一点儿不高兴, 我汉语课后还有工作, 我没有别的意思, 所有。。。, 有一只狗在我的旁边, 有害, 有意义, 有意思, 有时候, 有用/没用, 有的。。。有的。。。, 有趣, 没有, 还有呢？, 还没有, 这件事和我有关系, 这是一本有意思的书;2026-07-28T12:08:54.557236
邮;you;3;false;邮件;2026-07-28T11:13:40.285209
又;you;4;true;又, 我又是室友又是房东;2026-07-28T11:19:36.510813
右;you;4;true;右, 左右;2026-07-28T11:19:36.583723
与;yu;;true;;2026-07-28T11:19:28.881790
于;yu;2;true;于是, 关于, 终于;2026-07-28T11:19:36.713846
愉;yu;2;false;愉快;2026-07-28T11:13:39.215527
鱼;yu;2;true;鱼;2026-07-28T12:08:54.572457
羽;yu;3;false;打羽毛球;2026-07-28T11:13:39.394979
语;yu;3;true;我汉语课后还有工作, 母语, 汉语, 言语, 词语;2026-07-28T11:19:36.659049
雨;yu;3;true;下雨, 雨伞, 雨衣;2026-07-28T11:19:36.787743
寓;yu;4;false;公寓;2026-07-28T11:13:38.599703
浴;yu;4;true;浴室;2026-07-28T11:19:36.665888
育;yu;4;true;体育;2026-07-28T11:19:36.460329
元;yuan;2;true;元旦;2026-07-28T11:19:36.469986
员;yuan;2;true;员工, 服务员;2026-07-28T11:19:36.642801
园;yuan;2;true;(公)园, 公园的中间, 花园, 菜园;2026-07-28T12:08:54.358277
愿;yuan;4;false;做志愿者;2026-07-28T11:13:38.549990
远;yuan;4;true;你的工作离家多远？, 远;2026-07-28T12:08:54.448663
院;yuan;4;true;剧院, 医院;2026-07-28T11:19:36.495664
云;yun;2;false;万里无云, 多云;2026-07-28T11:13:38.931851
运;yun;4;true;做运动, 运气;2026-07-28T11:19:36.771058
约;yüe;1;false;约会;2026-07-28T11:13:39.957293
月;yüe;4;false;八月, 月, 月初, 每年一个月, 这个月;2026-07-28T11:13:40.233078
越;yüe;4;true;你越说中文越容易进步, 越南, 越来越;2026-07-28T11:19:36.765224
杂;za;2;false;杂志;2026-07-28T11:13:39.565238
再;zai;4;true;你可以再说一遍吗, 再, 再见, 请再说一遍;2026-07-28T11:19:36.479753
在;zai;4;true;A在B和C之间, 在, 在。。。里, 在此之后 / 从此, 巴黎在法国的北部, 我们在哪一站下车？, 我在你身边, 我家在学校的北边, 有一只狗在我的旁边, 正在, 现在;2026-07-28T12:08:54.503790
脏;zang;1;true;脏;2026-07-28T11:19:36.728988
糟;zao;1;false;糟糕;2026-07-28T11:13:39.940165
早;zao;3;false;早上;2026-07-28T11:13:39.496626
澡;zao;3;true;洗澡;2026-07-28T11:19:36.664355
择;ze;2;true;选择;2026-07-28T11:19:36.775477
责;ze;2;false;负责任;2026-07-28T11:13:40.166784
怎;zen;3;true;X 用中文怎么说？, 你怎么去工作？, 你觉得怎么样？, 怎么, 怎么了, 怎么办？, 怎么样, 怎么说。。。;2026-07-28T12:08:54.487144
战;zhan;4;false;战胜;2026-07-28T11:13:39.355355
站;zhan;4;true;我们在哪一站下车？, 站;2026-07-28T12:08:54.503790
张;zhang;1;true;张, 紧张;2026-07-28T11:19:36.595791
丈;zhang;4;true;丈夫;2026-07-28T11:19:36.415602
帐;zhang;4;true;帐篷;2026-07-28T11:19:36.586176
找;zhao;3;true;找, 找到;2026-07-28T11:19:36.618642
照;zhao;4;true;护照, 照片, 照顾, 驾照;2026-07-28T11:19:36.619598
着;zhe;;true;着, 着急;2026-07-28T11:19:36.692899
折;zhe;2;true;打折;2026-07-28T11:19:36.616618
者;zhe;3;true;做志愿者, 或者;2026-07-28T11:19:36.612154
这;zhe;4;true;这, 这个东西能用?, 这个月, 这个电影让人高兴, 这么, 这件事和我有关系, 这是一本有意思的书, 这是第一次来中国, 这样吧, 这里;2026-07-28T12:08:54.560218
真;zhen;1;true;真, 真的吗?, 认真;2026-07-28T12:08:54.541439
整;zheng;3;true;一整夜, 我今天工作了一整天;2026-07-28T11:19:36.406830
挣;zheng;4;false;挣钱;2026-07-28T11:13:39.419593
政;zheng;4;false;政府;2026-07-28T11:13:39.454841
正;zheng;4;true;正在, 正常;2026-07-28T11:19:36.653381
证;zheng;4;false;居留证;2026-07-28T11:13:39.080045
之;zhi;1;true;A在B和C之间, 之后, 在此之后 / 从此;2026-07-28T12:08:54.470804
只;zhi;1;false;只, 只有, 有一只狗在我的旁边;2026-07-28T11:13:39.533975
支;zhi;1;false;支付, 支付宝;2026-07-28T11:13:39.448775
汁;zhi;1;true;果汁;2026-07-28T11:19:36.645417
知;zhi;1;true;知道;2026-07-28T11:19:36.694419
植;zhi;2;true;植物;2026-07-28T11:19:36.650252
直;zhi;2;true;一直, 直走;2026-07-28T11:19:36.413041
职;zhi;2;true;辞职;2026-07-28T11:19:36.770126
质;zhi;2;false;质量;2026-07-28T11:13:40.171254
址;zhi;3;true;地址;2026-07-28T11:19:36.547372
纸;zhi;3;true;报纸;2026-07-28T11:19:36.620638
志;zhi;4;false;做志愿者, 杂志;2026-07-28T11:13:39.565238
中;zhong;1;true;X 用中文怎么说？, 中午, 中国, 你越说中文越容易进步, 公园的中间, 学生中, 市中心, 我没去过中国, 这是第一次来中国;2026-07-28T12:08:54.396377
终;zhong;1;true;终于;2026-07-28T11:19:36.713314
钟;zhong;1;true;分钟, 定闹钟;2026-07-28T11:19:36.491445
种;zhong;3;true;种, 种 (verbe);2026-07-28T12:08:54.543476
重;zhong;4;true;严重, 重, 重要;2026-07-28T11:19:36.428653
周;zhou;1;true;周围, 周日, 周末, 我们周末高兴高兴吧。;2026-07-28T12:08:54.498188
洲;zhou;1;true;亚洲, 北美洲, 南美洲, 欧洲, 洲, 非洲;2026-07-28T11:19:36.652836
猪;zhu;1;true;猪肉;2026-07-28T11:19:36.679236
主;zhu;3;true;主人公, 主意;2026-07-28T11:19:36.430815
住;zhu;4;true;住;2026-07-28T11:19:36.458231
助;zhu;4;true;帮助;2026-07-28T11:21:55.821703
注;zhu;4;true;注意;2026-07-28T11:19:36.663278
祝;zhu;4;true;祝;2026-07-28T11:19:36.697468
专;zhuan;1;true;专业;2026-07-28T11:19:36.420398
转;zhuan;3;true;转;2026-07-28T11:19:36.767684
赚;zhuan;4;true;;2026-07-28T11:50:21.648511
装;zhuang;1;false;装备;2026-07-28T12:08:54.548583
准;zhun;3;true;准, 准备;2026-07-28T11:19:36.486336
桌;zhuo;1;true;桌子;2026-07-28T11:19:36.646483
子;zi;;true;个子, 儿子, 兔子, 勺子, 句子, 妻子, 孩子, 帽子, 房子, 杯子, 桌子, 梨子, 椅子, 橘子, 橙子, 父/母 子, 猴子, 盘子, 筷子, 箱子, 肚子, 胡子, 袜子, 裤子, 鞋子, 饺子, 鼻子;2026-07-28T12:08:54.534212
字;zi;;true;名字, 汉字, 简体字, 繁体字;2026-07-28T11:19:36.522443
资;zi;1;false;工资;2026-07-28T11:13:39.090027
紫;zi;3;false;紫色;2026-07-28T11:13:39.945720
自;zi;4;true;自己, 自由, 自行车;2026-07-28T11:19:36.730468
棕;zong;1;false;棕色;2026-07-28T11:13:39.586176
总;zong;3;true;总公司, 总是;2026-07-28T11:19:36.603983
走;zou;3;false;直走, 走, 走路;2026-07-28T11:13:40.178436
租;zu;1;true;出租车;2026-07-28T11:19:36.488993
足;zu;2;false;踢足球;2026-07-28T11:13:40.199086
嘴;zui;3;true;嘴巴;2026-07-28T11:19:36.539262
最;zui;4;true;最+V/Adj, 最后一个, 最少。。。;2026-07-28T12:08:54.521337
醉;zui;4;false;喝醉;2026-07-28T11:13:38.854606
昨;zuo;2;true;昨天;2026-07-28T11:36:38.213946
左;zuo;3;true;左, 左右;2026-07-28T11:19:36.583260
作;zuo;4;true;作业, 你怎么去工作？, 你的工作离家多远？, 写完作业了, 合作, 工作, 我今天工作了一整天, 我工作到很晚, 我汉语课后还有工作;2026-07-28T12:08:54.448663
做;zuo;4;true;做, 做志愿者, 做手术, 做菜, 做运动, 妈妈为我做饭;2026-07-28T11:19:36.467844
坐;zuo;4;true;乘坐, 坐;2026-07-28T11:19:36.549947
座;zuo;4;true;座位;2026-07-28T11:19:36.593120
